State,Pollutant,Measure,Time,Value
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2010,34.5
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2011,28.7
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2012,25.3
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2013,31.1
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2014,30.5
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2015,32
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2016,33.7
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2017,28.8
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2018,30.6
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2019,26.9
Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2020,28.8
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1970,0
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1971,0
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1972,3.2
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1973,6
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1974,4.5
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1975,6.2
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1976,6.3
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1977,8.3
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1978,6.5
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1979,8.3
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1980,7.8
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1981,7.7
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1982,5.9
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1983,6.6
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1984,7
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1985,8
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1986,5.1
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1987,8.4
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1988,8.8
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1989,9.1
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1990,7.5
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1991,8
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1992,10.2
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1993,10.3
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1994,11.9
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1995,8.4
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1996,10.7
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1997,9
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1998,11.8
Washington,Carbon Dioxide,million metric tons of carbon dioxide,1999,10.8
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2000,14.2
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2001,14.1
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2002,11.5
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2003,14.2
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2004,14.1
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2005,14.2
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2006,9.6
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2007,12
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2008,12.8
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2009,12.7
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2010,13.2
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2011,7.4
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2012,6.2
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2013,11.7
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2014,11.7
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2015,10.9
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2016,9.6
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2017,10.4
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2018,10.1
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2019,13.7
Washington,Carbon Dioxide,million metric tons of carbon dioxide,2020,11
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1970,33.3
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1971,36
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1972,44.5
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1973,52.4
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1974,56.3
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1975,57.3
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1976,61.7
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1977,62.1
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1978,57.9
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1979,62.6
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1980,66.1
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1981,69.8
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1982,64.9
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1983,68.3
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1984,73
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1985,74.2
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1986,73
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1987,72.6
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1988,75.4
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1989,76.9
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1990,71
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1991,66
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1992,67.9
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1993,67.7
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1994,73.9
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1995,73.6
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1996,78.7
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1997,82.8
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1998,83.7
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,1999,86.4
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2000,85.1
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2001,75.6
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2002,87.7
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2003,87
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2004,83
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2005,86.2
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2006,86.4
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2007,87.8
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2008,85.4
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2009,66.6
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2010,75.1
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2011,72.8
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2012,67.7
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2013,69.5
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2014,74.2
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2015,66.8
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2016,69.6
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2017,66.1
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2018,61.3
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2019,57.8
West Virginia,Carbon Dioxide,million metric tons of carbon dioxide,2020,50.4
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1970,24.7
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1971,22.9
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1972,24.5
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1973,24.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1974,22.1
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1975,21.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1976,23.4
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1977,24.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1978,24.3
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1979,26.1
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1980,26.8
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1981,26.6
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1982,26.1
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1983,28.8
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1984,30.1
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1985,29.7
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1986,30.7
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1987,32.4
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1988,33.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1989,32.8
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1990,33.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1991,34.5
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1992,33.6
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1993,34.4
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1994,36.1
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1995,37.9
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1996,39.7
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1997,42.9
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1998,42.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,1999,43
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2000,44.7
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2001,44.4
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2002,44.1
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2003,44
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2004,45.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2005,49.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2006,43.5
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2007,44.3
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2008,44.8
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2009,39.9
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2010,43.1
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2011,42.3
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2012,37.4
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2013,43.8
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2014,40.1
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2015,42
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2016,38.9
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2017,41.2
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2018,39.9
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2019,33.3
Wisconsin,Carbon Dioxide,million metric tons of carbon dioxide,2020,31.5
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1970,5.8
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1971,5.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1972,7.2
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1973,9.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1974,9.5
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1975,11
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1976,15.1
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1977,19.1
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1978,18.7
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1979,22.1
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1980,22.6
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1981,27.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1982,29
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1983,26.8
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1984,31
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1985,35.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1986,29
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1987,37.5
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1988,39.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1989,37.1
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1990,39.6
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1991,38.7
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1992,42.4
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1993,40.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1994,42.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1995,39.8
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1996,40.6
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1997,40.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1998,44.8
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,1999,43
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2000,44.4
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2001,44.4
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2002,43
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2003,44.2
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2004,44.7
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2005,43.9
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2006,43.5
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2007,44
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2008,44.5
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2009,42.4
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2010,43.3
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2011,41.6
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2012,43.9
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2013,46.7
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2014,43.7
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2015,43.8
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2016,40.7
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2017,40.9
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2018,40.7
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2019,36.5
Wyoming,Carbon Dioxide,million metric tons of carbon dioxide,2020,35.2
State Total,Carbon Dioxide,million metric tons of carbon dioxide,1970,"1,061.40"
State Total,Carbon Dioxide,million metric tons of carbon dioxide,1971,"1,098.80"
State Total,Carbon Dioxide,million metric tons of carbon dioxide,1972,"1,191.50"
State Total,Carbon Dioxide,million metric tons of carbon dioxide,1973,"1,283.20"
State Total,Carbon Dioxide,million metric tons of carbon dioxide,1974,"1,249.00"
State Total,Carbon Dioxide,million metric tons of carbon dioxide,1975,"1,243.50"
State Total,Carbon Dioxide,million metric tons of carbon dioxide,1976,"1,351.80"
State Total,Carbon Dioxide,million metric tons of carbon dioxide,1977,"1,439.70"
